category_name,product_name,unit_price
米油沖泡_調味品．罐頭．湯品_調味粉．醬_調味拌醬,丸金壽喜燒醬-500ml,139
生鮮食品_烘焙食品_西點．蛋糕．麵包_點心,華齊小月餅禮盒(奶蛋素) 12入,420
生活休閒_日用百貨_免洗餐具_烤肉器材(BBQ),家簡塵除防滑動安全烤肉網-大,79
生活休閒_日用百貨_餐具/鍋具/廚房配件_各式餐具,KIYODO招財貓#316不銹鋼雙筷組,179
母嬰保健_嬰幼兒食品_嬰兒點心_嬰兒點心．牙餅,【寶寶副食品】韓國 IVENET艾唯倪優格豆豆餅-原味20g,169
3C_手機．通訊．週邊_智慧型手錶_運動手環．手錶．VR裝置,Fitbit Inspire HR 智能健身手環-紫粉色,3490
冷凍食品_火鍋料理_各式火鍋料_火鍋餃/火鍋料,本家 素紹興當歸鴨-1200g,330
3C_手機．通訊．週邊_智慧型手錶_運動手環．手錶．VR裝置,nisda kooper M30智能心率血壓手環-紅色,890
生活休閒_運動．休閒．旅行用品_露營．踏青_旅遊配件,鋁合金四節避震登山杖-顏色隨機出貨,499
美妝護理_個人清潔_洗髮保養_洗髮精,可瑞絲香氛洗髮精-華麗琥珀-600ml,259
生鮮食品_海鮮水產_鮮魚_切片魚,冷藏大比目魚片(貼體包裝)(每包約200克),145
生活休閒_寵物用品_貓_貓乾糧．罐頭,愛喜雅金缶濃厚4號-鮪.牛70g,55
生活休閒_寵物用品_貓_貓乾糧．罐頭,Sheba鮮饌包鮪魚及蟹肉-70gx3,117
美妝護理_美妝保養_乳液．防曬．保養_防曬乳液,日本近江小熊臻效防曬乳液,169
冷凍食品_冰品_各式冰品_冰棒,雅方古早味芒果冰棒-70gx5,46
生活休閒_寵物用品_狗_洗毛精,【寵物用品】F#4祥寶-皮膚病沐浴精,199
傢俱寢飾_寢具_枕頭．枕套．枕巾_枕頭,1881特級混羊毛枕,289
傢俱寢飾_家飾_坐墊．椅墊．抱枕_各式坐墊,三井武田冰涼記憶座墊-顏色隨機出貨,499
傢俱寢飾_寢具_枕頭．枕套．枕巾_枕頭,3M Filtrete 健康防蹣枕心-竹炭型,1094
傢俱寢飾_寢具_枕頭．枕套．枕巾_枕頭,防蹣抗菌專利呼吸枕,399
傢俱寢飾_寢具_枕頭．枕套．枕巾_枕頭,山寧泰防蹣抗菌乳膠枕,1199
傢俱寢飾_寢具_枕頭．枕套．枕巾_枕頭,3M防蹣記憶枕舒柔型L,1490
傢俱寢飾_寢具_枕頭．枕套．枕巾_枕頭,山寧泰防蹣抗菌記憶枕,699
日用百貨_家庭清潔_清潔工具_打掃工具．地墊,EVA素色舒柔墊9入-紫色 32*32*1cm,179
日用百貨_家庭清潔_洗衣用品_洗衣精,nac nac防蹣抗菌嬰兒洗衣精3入,391
美妝護理_營養保健食品_保健食品．維他命．營養補充食品_骨關節保健,【保健食品】三多保固力純素錠,489
日用百貨_家庭清潔_清潔工具_打掃工具．地墊,拖霸 360度純手壓旋轉拖把組,799
生活休閒_運動．休閒．旅行用品_運動用品_健身用品,樂活運動8MM超厚環保瑜珈墊,658
服飾鞋包_流行鞋襪_襪子_隱形襪,BVD W跟超低襪口男隱形襪,59
服飾鞋包_流行鞋襪_襪子_隱形襪,BVD W跟超低襪口男隱形襪(鐵灰),59
服飾鞋包_流行鞋襪_襪子_隱形襪,BVD W跟超低襪口男隱形襪(黑),59
服飾鞋包_流行鞋襪_襪子_男襪,BVD細條紋男襪,69
服飾鞋包_流行鞋襪_襪子_男襪,BVD細條紋男襪(黑),69
服飾鞋包_流行鞋襪_襪子_女襪,BVD1/2細針少女襪 彩麻花,59
米油沖泡_調味品．罐頭．湯品_調味粉．醬_其他香料,Kumsung 韓式辣椒粉(醃泡菜用),219
生活休閒_寵物用品_狗_衛生配件,【寵物用品】蹦蹦跳寵物專用濕紙巾家庭包,199
美妝護理_衛生紙_面紙_盒裝面紙,舒潔迪士尼盒裝面紙-140PCx5盒x10串,1330
生活休閒_日用百貨_餐具/鍋具/廚房配件_燉蒸悶煮鍋,小熊莊園韓式陶鍋-3公升,1339
服飾鞋包_流行鞋襪_拖鞋．涼鞋_室內拖鞋,舒適便利室內童拖鞋-桃色-20cm,199
服飾鞋包_流行鞋襪_拖鞋．涼鞋_室內拖鞋,舒適便利室內童拖鞋-桃色-22cm,199
服飾鞋包_流行鞋襪_拖鞋．涼鞋_室內拖鞋,舒適便利室內童拖鞋-藍色-18cm,199
生活休閒_日用百貨_傢俱/層架_床/床墊,灰條竹炭記憶床墊(8cm)-單人,2699
服飾鞋包_流行鞋襪_襪子_女襪,瑪榭舒適萊卡透氣襪-女-黑色,59
服飾鞋包_流行鞋襪_襪子_隱形襪,瑪榭舒適萊卡透氣襪-男-寶藍色,59
服飾鞋包_流行鞋襪_襪子_隱形襪,瑪榭舒適萊卡透氣襪-男-白色,59
生活休閒_寵物用品_貓_貓乾糧．罐頭,葛莉思貓食- 鮪魚蟹肉3.5kg,339
生活休閒_寵物用品_貓_貓乾糧．罐頭,博朗氏全齡貓貓糧 1.5公斤,199
生活休閒_寵物用品_狗_狗乾糧．罐頭,YS綜合雙色潔牙軟嚼棒-M 250g,138
生活休閒_寵物用品_狗_狗乾糧．罐頭,【寵物用品】YS葉綠六星潔牙棒棒袋裝-M 200g,149
生活休閒_寵物用品_狗_狗乾糧．罐頭,YS香烤小塊香雞肉 200g,179
生活休閒_寵物用品_狗_餵食器,【寵物用品】四角碗-中-顏色隨機出貨,69
生活休閒_寵物用品_狗_頸圈,【寵物用品】六分舒適頸帶-精緻,105
生活休閒_寵物用品_魚缸．配件_清潔配件,【水族用品】生化棉-大,69
服飾鞋包_流行鞋襪_襪子_嬰兒襪．幼童襪,旅行家極度舒適抗菌短襪-18-21/黑藍,89
服飾鞋包_流行鞋襪_襪子_女襪,BVD1/4中性休閒襪-黑灰白三色隨機出貨,39
服飾鞋包_流行鞋襪_襪子_女襪,DG超細纖維襪套-顏色隨機出貨-22~25cm,59
服飾鞋包_流行鞋襪_襪子_隱形襪,BVD W跟超低襪口男隱形襪-中灰色,59
生活休閒_寵物用品_貓_貓乾糧．罐頭,丹 沙丁鮪魚貓罐-185g,600
生活休閒_寵物用品_貓_貓乾糧．罐頭,丹 鮪魚雞肉貓罐-185g,600
服飾鞋包_流行鞋襪_拖鞋．涼鞋_室內拖鞋,7926舒適便利室內拖鞋 綠 L,199
傢俱寢飾_寢具_枕頭．枕套．枕巾_枕頭,3M新防蹣水洗枕幼兒型(附枕套),749
服飾鞋包_流行鞋襪_襪子_隱形襪,EF Y字跟超短運動襪4入,110
生鮮食品_烘焙食品_西點．蛋糕．麵包_點心,現烤軟心酥禮盒12入,428
日用百貨_家庭清潔_居家清潔_噴頭式芳香劑,Drs Formula 抗菌防護噴霧隨身,99
米油沖泡_調味品．罐頭．湯品_調味粉．醬_烤肉醬．牛排醬,膳府韓國烤肉醬-300g,149
服飾鞋包_流行鞋襪_襪子_中性襪,瑪榭腳踝加強直條紋輕護足弓襪-LF-顏色隨機,59
生活休閒_日用百貨_傢俱/層架_床/床墊,VC防蹣防水透氣床墊雙人,2480
大小家電_生活小家電_手提式吸塵器,英國Gtech 小綠 Multi Plus無線除蹣吸塵器,7990
米油沖泡_調味品．罐頭．湯品_調味粉．醬_火鍋醬．湯底,味王麻辣湯底750g,147
生活休閒_運動．休閒．旅行用品_運動用品_健身用品,萬達康全能輕巧健身機-愛戀粉,2280
大小家電_美容．健身家電_身體舒壓_身體舒壓．按摩用品,穴道按摩球7cm,80
生活休閒_運動．休閒．旅行用品_運動用品_健身用品,可調強度計次握力器(第三代),319
生活休閒_寵物用品_狗_頸圈,【寵物用品】德國飛萊希伸縮牽繩,490
日用百貨_家庭清潔_居家清潔_除濕劑,奇蒂可-珪藻土除濕除臭防潮塊 方形60g,89
,保羅叔叔優質小葵花子,150
日用百貨_(勿上架)餐廚用具_水壺/茶壺,手提式保冰保溫雙效咖啡杯500毫升,499
生活休閒_運動．休閒．旅行用品_運動用品_保護用品,成功遠紅外線可調式護踝(S),247
生活休閒_運動．休閒．旅行用品_運動用品_保護用品,成功遠紅外線可調式髕骨帶,220
生活休閒_運動．休閒．旅行用品_運動用品_保護用品,成功遠紅外線可調式護腰(M),999
,彩色薄片 60g,89
大小家電_季節家電_除濕機_B式除濕機,日立 RD-200H 10L除濕機-閃亮銀,10990
美妝護理_個人清潔_沐浴用品_沐浴乳,微風如沐沐浴乳-蔓越莓,420
生活休閒_寵物用品_貓_玩具,【寵物用品】愛思沛坐立式逗貓棒,169
生鮮食品_烘焙食品_西點．蛋糕．麵包_點心,紅豆食府娃娃酥糖果禮盒,499
生活休閒_日用百貨_免洗餐具_烤肉器材(BBQ),【烤肉用品】自然風316不鏽鋼方格烤網-中,185
生活休閒_日用百貨_免洗餐具_烤肉器材(BBQ),【烤肉用品】自然風316不鏽鋼方格烤網-大,209
生活休閒_日用百貨_免洗餐具_烤肉器材(BBQ),【烤肉用品】不鏽鋼萬用夾15寸,75
生活休閒_運動．休閒．旅行用品_運動用品_保護用品,皮拉提斯帶,249
生活休閒_日用百貨_免洗餐具_烤肉器材(BBQ),【烤肉用品】妙管家通用烤肉網,139
大小家電_季節家電_空氣清淨機_空氣清淨機濾網,尚朋堂清淨機HEPA濾網SA-H300,500
生活休閒_日用百貨_餐具/鍋具/廚房配件_磨豆機,【咖啡用品】良燒V02錐形濾紙-無漂白,79
生活休閒_日用百貨_餐具/鍋具/廚房配件_茶具配件,粗陶便攜式茶具組,179
飲料零食_糖果．巧克力．口香糖_巧克力_加味巧克力,阿尼驚喜蛋_功夫熊貓系列-60g,148
飲料零食_茶飲．咖啡．水_咖啡_咖啡,Asahi Wonda 特製咖啡歐蕾-179mlx30,870
,SERENE HOUSE 美國精油 15ml-單方甜橙,500
生鮮食品_烘焙食品_西點．蛋糕．麵包_點心,檸檬蛋糕禮盒8入,258
日用百貨_家庭清潔_洗衣用品_柔軟精,熊寶貝香水精華柔軟護衣精-典雅玫瑰-700ml,139
美妝護理_美妝保養_染髮劑．用品_染髮劑,魅尚萱 HELLO BUBBLE 泡沫染髮劑-6A煙灰,420
米油沖泡_奶粉．麥片．穀粉_沖泡飲品_有機食品,歐特有機山藥穀飲-零添加糖 400g,498
母嬰保健_嬰幼兒食品_嬰兒點心_嬰兒點心．牙餅,【寶寶副食品】韓國 IVENET艾唯倪優格豆豆餅-藍莓風味20g,169
大小家電_廚房家電_多功能鍋_多功能鍋,GIARETTI 健康免油氣炸鍋 GT-A3_蒂芬妮綠,2680
日用百貨_(勿上架)餐廚用具_水壺/茶壺,經典耐熱咖啡壺/花茶壺 KFH-002 600ml,198
日用百貨_(勿上架)餐廚用具_水壺/茶壺,經典耐熱咖啡壺/花茶壺 KFH-003 360ml,168
3C_手機．通訊．週邊_智慧型手錶_運動手環．手錶．VR裝置,Fitbit Inspire HR 智能健身手環-黑白色,3490
米油沖泡_咖啡．茶包_茶包_其它,米森-有機黑糖人蔘老薑茶20g*8/盒,185
米油沖泡_咖啡．茶包_茶包_其它,米森-有機漢方人蔘茶5g*8/盒,225
生活休閒_日用百貨_餐具/鍋具/廚房配件_中式炒鍋,KIYODO不鋼雪平鍋20cm(極厚),499
米油沖泡_米．食用油_食用米_胚芽米,【限量】日本京都牛奶皇后軟玄米 500g,149
美妝護理_個人清潔_洗髮保養_洗髮精,可瑞絲香氛洗髮精-魅力雛菊-600ml,259
美妝護理_個人清潔_洗髮保養_洗髮精,可瑞絲香氛洗髮精-知性麝香-600ml,259
生活休閒_日用百貨_傢俱/層架_多層架/櫃子,日系E1優雅單門櫃,519
生活休閒_日用百貨_傢俱/層架_多層架/櫃子,日系E1優雅活動櫃-附工業輪,1249
生鮮食品_烘焙食品_西點．蛋糕．麵包_點心,王鵬傑曲奇餅乾(巧克力),220
生鮮食品_烘焙食品_西點．蛋糕．麵包_點心,王鵬傑曲奇餅乾(原味),220
生活休閒_日用百貨_傢俱/層架_各式椅子,方型木紋椅凳-寶藍色,799
大小家電_季節家電_電扇_桌扇,E-books K29 折疊手持兩用充電風扇-粉色,259
美妝護理_個人清潔_洗髮保養_洗髮精,韓國isLeaf咖啡因乾洗髮-湛藍海洋-150ml,399
美妝護理_個人清潔_洗髮保養_洗髮精,可瑞絲專業修護安瓶洗髮精-600ml,299
美妝護理_個人清潔_沐浴用品_沐浴乳,微風如沐果香沐浴乳-甜蜜桃-1200g,420
日用百貨_家庭清潔_洗衣用品_洗衣皂．皂絲,家樂福強效衣領袖口皂170gx3,66
大小家電_季節家電_空氣清淨機_空氣清淨機,Coway AP-1009CH空氣清淨機,8192
大小家電_美容．健身家電_身體舒壓_身體舒壓．按摩用品,muva 輕氛震捶按摩棒,1041
生活休閒_運動．休閒．旅行用品_運動用品_健身用品,Comefree 瑜珈伸展帶(3入/附收納袋),328
生活休閒_寵物用品_狗_頸圈,【寵物用品】高級三分舒適胸背加拉帶,185
大小家電_季節家電_空氣清淨機_空氣清淨機,尚朋堂 SA-2233F 空氣清淨機,2490
大小家電_季節家電_空氣清淨機_空氣清淨機,尚朋堂 SA-2203-H2 空氣清淨機,3290
生活休閒_日用百貨_餐具/鍋具/廚房配件_燉蒸悶煮鍋,森活魯味鍋4公升(黑色),409
生活休閒_日用百貨_餐具/鍋具/廚房配件_燉蒸悶煮鍋,森活9號養生鍋,649
美妝護理_個人清潔_沐浴用品_沐浴乳,On The Body 夢幻紫蘿蘭香水沐浴精,199
生活休閒_日用百貨_餐具/鍋具/廚房配件_製冰盒/配件,冰島雪花機P5-2090,325
大小家電_美容．健身家電_身體舒壓_身體舒壓．按摩用品,Comefree 啄木鳥震捶按摩棒,856
大小家電_美容．健身家電_身體舒壓_身體舒壓．按摩用品,Comefree 小海葵纖體按摩棒-顏色隨機出貨,1318
生活休閒_寵物用品_狗_狗乾糧．罐頭,葛莉思犬食--成長保健配方2Kg,174
生活休閒_日用百貨_免洗餐具_烤肉器材(BBQ),【烤肉用品】不鏽鋼燒烤盤,199
大小家電_季節家電_空氣清淨機_空氣清淨機濾網,Honeywell HRF-E2-AP濾網(兩入),680
服飾鞋包_流行鞋襪_襪子_女襪,瑪榭舒適萊卡透氣襪-女(紅)-紅色,59
服飾鞋包_流行鞋襪_襪子_女襪,DG女圓點隱形襪-顏色隨機出貨,39
服飾鞋包_流行鞋襪_襪子_女襪,BVD條紋毛巾底女踝襪(白),45
服飾鞋包_流行鞋襪_襪子_女襪,BVD條紋毛巾底女踝襪(麻卡其),45
服飾鞋包_流行鞋襪_襪子_女襪,BVD條紋毛巾底女踝襪(彩麻花),45
服飾鞋包_流行鞋襪_襪子_女襪,BVD條紋毛巾底女踝襪(麻酒紅),45
服飾鞋包_流行鞋襪_襪子_女襪,BVD條紋毛巾底女踝襪(中灰),45
服飾鞋包_流行鞋襪_襪子_女襪,BVD條紋毛巾底女踝襪(麻天籃),45
服飾鞋包_流行鞋襪_襪子_女襪,BVD條紋毛巾底女踝襪(灰粉),45
服飾鞋包_流行鞋襪_襪子_女襪,BVD條紋毛巾底女踝襪(紫),45
服飾鞋包_流行鞋襪_襪子_女襪,BVD條紋毛巾底女踝襪(丈青),45
服飾鞋包_流行鞋襪_襪子_女襪,BVD條紋毛巾底女踝襪(黑),45
服飾鞋包_流行鞋襪_襪子_女襪,DG女橫條斑馬襪-顏色隨機出貨,35
服飾鞋包_流行鞋襪_襪子_女襪,BVD1/2細針少女襪 膚,59
服飾鞋包_流行鞋襪_襪子_女襪,BVD1/2細針少女襪 紅磚,59
服飾鞋包_流行鞋襪_襪子_女襪,BVD1/2細針少女襪,59
服飾鞋包_流行鞋襪_襪子_女襪,BVD1/2細針少女襪,59
服飾鞋包_流行鞋襪_襪子_女襪,BVD1/2細針少女襪 紫,59
服飾鞋包_流行鞋襪_襪子_女襪,BVD1/2細針少女襪 鐵灰,59
服飾鞋包_流行鞋襪_襪子_女襪,BVD1/2細針少女襪 黑,59
生活休閒_日用百貨_免洗餐具_烤肉器材(BBQ),【烤肉用品】自然風燒烤兩用盤,499
生活休閒_日用百貨_免洗餐具_烤肉器材(BBQ),【烤肉用品】樂天550型日式烤肉爐,699
生活休閒_日用百貨_免洗餐具_烤肉器材(BBQ),【烤肉用品】自然風木柄雙合烤網-中,109
生活休閒_寵物用品_狗_餵食器,【寵物用品】愛思沛寵物餐桌-顏色隨機出貨,469
生活休閒_運動．休閒．旅行用品_運動用品_健身用品,Comefree 舒活美型拉筋板-顏色隨機出貨,907
生活休閒_運動．休閒．旅行用品_運動用品_其他健身器組,人體工學伏地挺身器(熨斗型),315
生活休閒_運動．休閒．旅行用品_運動用品_其他健身器組,Comefree 小地雷足部按摩器(2入),347
生活休閒_寵物用品_狗_餵食器,【寵物用品】愛思沛狗嘴套 5號,149
生活休閒_寵物用品_狗_餵食器,【寵物用品】愛思沛-萬向固定器飲水頭-顏色隨機出貨,149
生活休閒_寵物用品_狗_餵食器,【寵物用品】寵物無段式飲水器-小,259
生活休閒_寵物用品_狗_餵食器,【寵物用品】E-Z飲水器-顏色隨機出貨,139
生活休閒_寵物用品_狗_洗毛精,【寵物用品】F#3仙境奇緣制菌驅蟲蚤香浴精,129
生活休閒_寵物用品_狗_頸圈,【寵物用品】DogClub10mm拉帶+頸圈,159
生活休閒_寵物用品_狗_頸圈,【寵物用品】DogClub 8mm拉帶+胸背帶-顏色隨機出貨,199
生活休閒_寵物用品_狗_頸圈,【寵物用品】DogClub8mm拉帶+頸圈-顏色隨機出貨,159
生活休閒_寵物用品_狗_頸圈,【寵物用品】高級長鍊帶中型犬用,239
生活休閒_寵物用品_狗_頸圈,【寵物用品】高級真皮八分頸帶,199
生活休閒_寵物用品_狗_頸圈,【寵物用品】高級五分舒適胸背加拉帶-顏色隨機出貨,229
生活休閒_寵物用品_狗_玩具,【寵物用品】逗貓棒(大),79
生活休閒_寵物用品_狗_玩具,【寵物用品】高級乳膠玩餌-款式隨機出貨,89
生活休閒_寵物用品_貓_外出籠．籠子,【寵物用品】寵物專用-貓便盆-顏色隨機出貨,319
生鮮食品_冷藏食品_調理食品_蒟蒻/素食,台康翡翠蔬菜排(冷藏)(蛋奶素)300g,96
大小家電_廚房家電_多功能鍋_多功能鍋,山多力多功能料理鍋-SL-5088,1090
生活休閒_寵物用品_貓_貓乾糧．罐頭,【貓食】偉嘉乾貓糧室內貓專用-1.3kg,220
生活休閒_寵物用品_貓_貓乾糧．罐頭,【貓食】偉嘉乾糧海洋魚類口味 1.2kg,190
服飾鞋包_流行鞋襪_拖鞋．涼鞋_室外拖鞋,母子鱷魚一代輕量氣墊y拖男女款-黃色-38,299
生活休閒_寵物用品_狗_餵食器,【寵物用品】富士碗-中,69
生活休閒_寵物用品_狗_餵食器,【寵物用品】富士碗-小,59
生活休閒_寵物用品_狗_餵食器,【寵物用品】亮面寵物碗 S-顏色隨機出貨,59
生活休閒_寵物用品_狗_洗毛精,【寵物用品】F#4家有健狗洗毛精,199
生活休閒_寵物用品_貓_貓砂,【寵物用品】F#2活力e倍鼠砂1kg-原味,88
生活休閒_日用百貨_餐具/鍋具/廚房配件_燉蒸悶煮鍋,斑馬雙耳火鍋 26CM 4L,1154
生活休閒_日用百貨_餐具/鍋具/廚房配件_燉蒸悶煮鍋,膳魔師寶家不銹鋼雙耳火鍋28cm,1900
生活休閒_日用百貨_餐具/鍋具/廚房配件_燉蒸悶煮鍋,森活魯味鍋4公升(咖啡),409
生活休閒_日用百貨_餐具/鍋具/廚房配件_燉蒸悶煮鍋,古早味滷鍋11號-8公升,739
生活休閒_日用百貨_餐具/鍋具/廚房配件_燉蒸悶煮鍋,韓式陶鍋-1.3公升,1059
生活休閒_日用百貨_餐具/鍋具/廚房配件_燉蒸悶煮鍋,耐熱直火雙耳陶鍋-25公升,879
生活休閒_日用百貨_餐具/鍋具/廚房配件_燉蒸悶煮鍋,康潔 雙格火鍋 28CM,899
生活休閒_寵物用品_狗_外出籠．籠子,【寵物用品】雙門外出籠-48*31*34cm,949
生活休閒_寵物用品_兔子．寵物鼠_寵物籠,【寵物用品】小次郎鼠籠(S),249
生活休閒_寵物用品_狗_衛生配件,【寵物用品】趾甲剪,69
生活休閒_寵物用品_狗_頸圈,【寵物用品】八分舒適頸帶精緻,129
服飾鞋包_流行鞋襪_拖鞋．涼鞋_室內拖鞋,舒適便利室內童拖鞋-桃色-18cm,199
服飾鞋包_流行鞋襪_拖鞋．涼鞋_室內拖鞋,舒適便利室內童拖鞋-藍色-20cm,199
服飾鞋包_流行鞋襪_拖鞋．涼鞋_室內拖鞋,舒適便利室內童拖鞋-藍色-22cm,199
服飾鞋包_流行鞋襪_拖鞋．涼鞋_室內拖鞋,舒適便利室內童拖鞋-黃色-18cm,199
服飾鞋包_流行鞋襪_拖鞋．涼鞋_室內拖鞋,舒適便利室內童拖鞋-黃色-20cm,199
服飾鞋包_流行鞋襪_拖鞋．涼鞋_室內拖鞋,舒適便利室內童拖鞋-黃色-22cm,199
服飾鞋包_男女內著_童內衣．褲_內褲,波力男童精梳純棉內褲2入-90cm,129
生活休閒_運動．休閒．旅行用品_運動用品_健身用品,萬達康全能健身機-強化升級版,2980
生活休閒_寵物用品_狗_衛生配件,充插兩用專業寵物電剪,999
生活休閒_寵物用品_狗_頸圈,【寵物用品】六分皮頸帶,59
生活休閒_寵物用品_狗_外出籠．籠子,【寵物用品】靜電狗籠-2.5尺,999
生活休閒_寵物用品_狗_外出籠．籠子,【寵物用品】靜電狗籠-2尺,699
生活休閒_寵物用品_貓_外出籠．籠子,【寵物用品】艾霏貓砂盆墊子,249
生活休閒_寵物用品_貓_衛生配件,【寵物用品】貓鏟-顏色隨機出貨,59
生活休閒_寵物用品_兔子．寵物鼠_衛生配件,【寵物用品】鼠用轉輪-附架(小)-顏色隨機出貨,89
生活休閒_寵物用品_兔子．寵物鼠_衛生配件,【寵物用品】鼠用方便盆-顏色隨機出貨,89
生活休閒_運動．休閒．旅行用品_運動用品_舉重．啞鈴,15kg成套電鍍啞鈴組,1790
服飾鞋包_流行鞋襪_拖鞋．涼鞋_室外拖鞋,母子鱷魚一代輕量氣墊y拖男女款-藍色-35,299
服飾鞋包_流行鞋襪_拖鞋．涼鞋_室外拖鞋,母子鱷魚一代輕量氣墊y拖男女款-黑色-36,299
服飾鞋包_流行鞋襪_拖鞋．涼鞋_室外拖鞋,母子鱷魚中性氣墊夾腳拖-黑色 37-黑色-37,299
服飾鞋包_流行鞋襪_拖鞋．涼鞋_室外拖鞋,母子鱷魚一代輕量氣墊y拖男女款-藍色-36,299
服飾鞋包_流行鞋襪_拖鞋．涼鞋_室外拖鞋,母子鱷魚一代輕量氣墊y拖男女款-白色-39,299
服飾鞋包_流行鞋襪_拖鞋．涼鞋_室外拖鞋,母子鱷魚一代輕量氣墊y拖男女款-黃色-36,299
服飾鞋包_流行鞋襪_拖鞋．涼鞋_室外拖鞋,母子鱷魚一代輕量氣墊y拖男女款-黃色-37,299
生活休閒_寵物用品_狗_餵食器,【寵物用品】寵物定時自動餵食器-顏色隨機出貨,2299
生活休閒_寵物用品_狗_玩具,【寵物用品】歐卡貓草卷,180
生活休閒_寵物用品_狗_玩具,【寵物用品】奇異鹿角S,280
大小家電_季節家電_空氣清淨機_空氣清淨機,【汽車百貨】尚朋堂車用空氣清淨機SA-2360,1790
服飾鞋包_流行鞋襪_襪子_中性襪,旅行家抗菌防臭 1/2中性休閒襪-#30042 黑色,149
服飾鞋包_流行鞋襪_襪子_中性襪,旅行家抗菌防臭 1/2中性休閒襪-#30042 白色,149
服飾鞋包_流行鞋襪_襪子_中性襪,旅行家抗菌防臭 1/2中性休閒襪-#30042 灰色,149
大小家電_美容．健身家電_身體舒壓_身體舒壓．按摩用品,muva多功能震捶按摩棒,2304
大小家電_美容．健身家電_身體舒壓_身體舒壓．按摩用品,Comefree 小企鵝震捶按摩棒-顏色隨機出貨,890
大小家電_季節家電_空氣清淨機_空氣清淨機,Coway AP-1216綠淨力空氣清淨機,11900
大小家電_季節家電_空氣清淨機_空氣清淨機,Honeywell HPA-300APTW 空氣清淨機,8545
大小家電_季節家電_空氣清淨機_空氣清淨機,尚朋堂SA-2258DC空氣清淨機,4990
大小家電_季節家電_空氣清淨機_空氣清淨機濾網,3M淨巧型空氣清淨機活性碳濾網 X3050-CA,792
服飾鞋包_男女內著_童內衣．褲_內褲,波力男童精梳純棉內褲2入110cm-110cm,129
服飾鞋包_男女內著_童內衣．褲_內褲,波力男童精梳純棉內褲2入130cm-130cm,129
生活休閒_寵物用品_貓_貓乾糧．罐頭,偉嘉乾糧 7歲以上熟齡貓鯖魚口味 1.1kg,190
生活休閒_寵物用品_狗_頸圈,【寵物用品】8#鐵拉帶雙頭鍊-大,229
,【寵物用品】魚網 4吋,25
生活休閒_寵物用品_魚缸．配件_清潔配件,【寵物用品】仙境奇緣 換水專用劑 500ml,189
生活休閒_寵物用品_魚缸．配件_造景石,【寵物用品】仙境奇緣 彩色石 650g,88
大小家電_季節家電_空氣清淨機_空氣清淨機濾網,尚朋堂車用空氣清淨機濾網SA-H160(4入),690
服飾鞋包_流行鞋襪_拖鞋．涼鞋_室外拖鞋,母子鱷魚一代輕量氣墊y拖男女款-藍色-37,299
